source	target
737866815175569409	colombia
425313348	colombia
567780622	colombia
561882807	colombia
928551186	colombia
3209225913	colombia
226932303	colombia
1180020318	colombia
139824862	colombia
2699396568	colombia
194694385	colombia
164315750	colombia
420799180	colombia
339715629	colombia
335671327	colombia
95669224	colombia
206818387	colombia
2983384457	colombia
892085263	colombia
77382474	colombia
746002153718845441	colombia
510749307	colombia
385168048	colombia
536556415	colombia
237493026	colombia
2197890429	colombia
554902897	colombia
219019821	colombia
814079713	colombia
114857164	colombia
278059954	colombia
459519411	colombia
130864027	colombia
123422195	colombia
211679970	colombia
27857734	colombia
256037354	colombia
339715629	colombianas
189902267	colombiano
2582646811	colombianos
700803421394354176	colombianos
11811092	colombianos
553074269	colombianos
259099239	coloniales
433762102	coloquem
281206883	color
388012768	color
619294138	color
56713587	color
3031756792	color
35193358	color
195583663	color
885525002	color
1894169083	colorao
222208810	coloraoss
138162589	colores
584353966	coluna
2163769756	colón
1375781988	colón
167636848	com
134517037	com
236382390	com
69745789	com
1253203170	com
729285654736162816	com
75802035	com
1664070661	com
1478536394	com
55997879	com
468660774	com
2400495200	com
147373118	com
2281209522	com
197904088	com
2541365504	com
700460021432393732	com
266911480	com
321633959	com
3491156477	com
222324280	com
84467509	com
319923274	com
369007527	com
708383392992247808	com
1098891031	com
2671098944	com
2858061076	com
2227516212	com
60200134	com
146942129	coma
115547201	coma
1195614883	coma
250420254	coma
211690223	comadre
187776512	comadre
521647881	comadre
274583629	comandante
130277503	combate
425313348	combiene
517964376	combinacion
711823590	combo
2910233727	come
274174200	come
3242791859	come
201456694	comedia
635520177	comemos
138228297	comen
2463836414	comen
1470922604	comencé
3348425236	comentario
3348425236	comentarios
1154830740	comercial
2788427104	comerciales
3389996355	comerte
104834449	comes
1444035920	cometi
619294138	cometidos
187363862	começa
1664070661	começaram
40793105	começo
197589588	começou
127399472	comida
2727699909	comida
1099513272	comida
339173600	comida
369717808	comida
44770825	comida
75828177	comida
219432146	comida
970599397	comida
118901460	comida
201515412	comida
128742192	comida
110213982	comida
297037057	comida
2307434274	comidas
1470922604	comidas
271820681	comienzo
2939078896	comienzo
1444035920	comigo
376491191	comillas
2463836414	comision
296406499	comiste
3012714072	commercial
3095057821	comodinero
302872962	comono
363831960	comoo
119942322	comooo
2233708496	comoter
2939078896	compa
1499005789	compa
1578556604	compa
1629246314	company
834584682	compare
872232643	comparo
322426922	compartirla
811695457	compas
134666609	compatibles
556509016	compañera
214345978	compañero
63487335	compañero
458460568	compañero
2183457530	compañero
72432785	compañero
2187111270	compañia
325871252	compañía
194224686	compañía
2557864188	compañía
549584741	compañía
1900454335	compañía
76034062	competitivo
1698167359	compito
245952481	complacerte
339715629	complacientes
3389996355	complazco
58248044	compleja
458460568	complejo
134487742	complejo
2996945049	complejo
318810740	complejo
134487742	complejos
194023021	complemento
145439133	complemento
354474291	completa
253369737	completa
3020185499	completas
3389996355	completica
2448747546	completo
498593534	completo
2463836414	completo
263719893	completo
979807716	completo
3383281671	completo
3797275876	completo
172159885	complex
126347391	complicaciones
388964124	complicada
288076653	complicada
534762755	complicadas
147373118	complicado
62185647	complicado
26784897	complicidad
818428777	complicidad-cultura
2463836414	comportarse
966675986	compradre
1098227526	comprarme
3035375794	comprendo
2912244935	comprensible
1920381474	comprensiva
117592799	compromiso
61222431	compromiso
160618267	compromiso
110842397	comprovatórios
807909320	compton
2835601896	compu
25738254	computador
807535734	computadora
280761069	computer
167636848	comum
3374757533	comum
1500356346	comun
2593776893	comunes
321144467	comunicación
311477330	comunidades
3020185499	comí
622033873	común
71162335	común
410861950	común
2835601896	conbercion
2945963709	concejo
59227932	concentración
180632310	concentración
264884568	concepción
1470288368	concepto
128846365	concepto
1587302012	concert
2912244935	conchinchina
217151896	conchinha
2174924623	conchuda
405235236	conciencia
619294138	conciencia
838611781	concierto
2337615093	concierto
179710447	concierto
446795951	concierto
406486684	concierto
2861996363	conciertoo
552129188	conciertos
700803421394354176	conclaudia
59641407	concluiu
468660774	conclusao
721199744	concubina
166028926	concurso
287729845	condena
292096769	condiciones
395477576	condiciones
2527551775	condones
700803421394354176	conduccion
188885751	conductor
2699396568	condón
1166901684	cone
1241583210	conectada
453702773	conectado/a
1920381474	conectados
2389187166	conectados
811681430	conejito
200533872	conexión
2443145500	confes
3933570315	confesiones
214564845	confesiones
767970727	confesiones
102769344	confesiones
948086024	confesión
856940862	confeti
468660774	confia
1976307516	confiamos
2451184533	confianza
2691647888	confianza
265205363	confianza
1063038325	confianza
289679934	confianza
172099878	confianza
3178391837	confianza
2485346791	confianzita
745406371445768192	confirmación
118197298	confirmelo
536556415	conflicto
730856676	confundo
1478536394	conheço
435236923	conjuro
2939078896	conjuro
631203244	conjuro
337786714	conjuro
153554223	conjuro
190765500	conmigo
872232643	conmigo
2647157355	conmigo
194811402	conmigo
265205363	conmigo
196868957	conmigo
730856676	conmigo
210992554	conmigo
295262744	conmigo
165511213	conmigo
307053699	conmigo
278557970	conmigo
2573089525	conmigo
705061767106396160	conmigo
2428114045	conmigo
1650565824	conmigo
1696906302	conmigo
264860086	conmigo
619294138	conmigo
258429032	conmigo
3290865046	conmigo
472248257	conmigo
386185904	conmigo
1564351758	conmigo
729038346467545089	conmigo
187295758	conmigo
430271228	conmigo
1885001828	conmigo
2249400512	conmigo
458460568	conmigo
129601567	conmigo
172099878	conmigo
2451184533	conmigo
501277550	conmigo
554009654	conmigo
315918406	conmigo
2956943241	conmigo
445590046	conmigo
2750412452	conmigo
465118522	conmigo
1105318854	conmovedor
106599613	conocerlas
4374118517	conocerlo
4594875691	conocerte
862316191	conocerte
358456472	conocido
98709616	conocido
123376480	conocido
1385375114	conocido
2877085457	conocidos
729038346467545089	conocidos
541222524	conocidos
274583629	conocimiento
2949217277	conocí
131858703	conocí
1694746945	conocí
729038346467545089	conocías
2835601896	conoscas
187656959	conquista
468660774	conquista
1105318854	conquisto
619294138	consciente
136381543	consciência
3362845965	consecuencia
286258835	consecuencias
1075267482	consecuencias
180705659	consecuencias
1029388279	conseguindo
141404112	consejero
1935488797	consejero
2448291019	consejero
61340661	consejo
2723022979	consejo
1587221360	consejos
706565063	consejos
485318232	consejos
1398768416	consentida
760666261	consentida
467096349	consentida
717001750130065408	consentirla
63005608	conservadores
221629950	consola
405165139	consolidación
180669821	constitucional
274583629	constitución
339715629	construyamos
103134635	consuelo
736975855	consumo
86461130	conta
284854817	contacto
339715629	contacto
146942129	contacto
258429032	contacto
457001651	container
350366556	container
3362845965	contaminación
2463836414	contaminada
556455599	contarla
211715483	contarte
233431348	contarte
3010689082	contenta
619294138	contento
290744311	contento
399870133	contesto
2933222332	contigo
351672327	contigo
2211951529	contigo
245952481	contigo
135633854	contigo
282627859	contigo
299912669	contigo
451595166	contigo
2242791341	contigo
406504287	contigo
438478720	contigo
2389187166	contigo
800754240	contigo
385523410	contigo
572643946	contigo
379433675	contigo
2750717061	contigo
2603972593	contigo
322203077	contigo
4594875691	contigo
214564845	contigo
1650565824	contigo
584257125	contigo
305919063	contigo
41001896	contigo
360232614	contigo
162167203	contigo
201515412	contigo
730206748687147008	contigo
313477433	contigo
746462550825517056	contigo
194400022	contigoooo
2463836414	continental
356309419	continua
434665733	contornos
458460568	contra
734572871574519809	contra
345517723	contra
2463836414	contra
96627289	contraataque
11811092	contraparte
2463836414	contrario
3300944476	contrario
2835601896	contrario
247962108	contrato
274753886	contrato
134128768	control
700803421394354176	control
230788749	control
160248947	control
3878575115	controlla
729285654736162816	contry
1126193143	convencida
299948516	convencional
736975855	conveniencia
90475043	convenient
172099878	conversaciones
348661921	conversaciones
200533872	conversaciones
293171301	conversaciones
142823949	conversación
360657556	conversación
353322539	conversación
322203077	conversación
1206490566	conversación
95690896	conversación
2324769950	conversations
1265488531	converse
2939078896	conversemos
134487742	convertirte
203740346	convicción
2174703386	convinced
2331080752	convo
458460568	convocatoria
188496734	cool
260268494	cool
602506633	cool
373637530	cool
260268494	coolest
210278103	copa
90475043	copa
376491191	copa
448504136	copa
60200134	copia
288966869	copiado
339173600	coqueteo
422888030	cora
406504287	cora
2282740447	cora
528961260	cora
965284226	cora
38045676	coraje
2835601896	corazo
464080324	corazon
344525527	corazon
2835601896	corazon
2249400512	corazon
191093378	corazoncito
130277503	corazoncito
282627859	corazoncitos
2192612209	corazones
103367522	corazones
485318232	corazones
386984727	corazones
2835601896	corazones
506771853	corazón
182072135	corazón
187295758	corazón
134487742	corazón
263465864	corazón
721099368573636608	corazón
887197122	corazón
619294138	corazón
307336961	corazón
376491191	corazón
227063269	corazón
311678155	corazón
452590537	corazón
178501569	corazón
111350895	corazón
319848617	corazón
1029839803	corazón
307053699	corazón
1959714054	corazón
1121419172	corazón
293171301	corazón
3080739083	corazón
317252745	corazón
518955715	corazón
1697082883	corazón
257235716	corazón
1573263488	corazón
95690896	corazón
2183457530	corazón
1470922604	corazón
197468290	corazón
497151122	corazón
278557970	corazón
965284226	corazón
3210921105	corazón
43896804	corazón
940176085	corazón
2450663569	corazón
367463372	corazón
423910682	corazón
2377709905	corazón
1606582604	corazón
358474651	corazón
624226506	corazón
325871252	corazón
194282519	corazón
2488406532	corazón
237001147	corazón
145014712	corazón
2192612209	corazón
162919393	corazón
100109429	corazón
939934207	corazón
1218805825	corazón
1029839803	corazónnnnnnnnn
1029839803	corazónnnnnnnnnnnnnnnnn
59641407	coração
49005728	coração
215005974	cordera
811695457	cordiales
138438080	cordiales
427638112	cordura
69745789	core
271097551	core
2382745279	core
187363862	corinthians
141404112	corinto
1935488797	corinto
2448291019	corinto
2696424289	cornell
142166235	coronada
373637530	coronapty
217515114	coronita
133259529	corozal
536556415	corporal
1075267482	correa
737866815175569409	correcion
2496396426	correcta
552263809	correcta
41001896	correcta
15284940	correcta
274583629	correctivos
3050699189	correcto
760666261	correcto
2310335604	correcto
622033873	corregirme
2400495200	correio
297195168	correo
164118780	corroncho
15284940	corrupción
1581736753	corrupt
42118566	corrupt
1075267482	corruptisimo
721099368573636608	corrupto
194158584	corta
1185748572	corta
2458842565	corta
2396659537	corta
1359067658	corta
265205363	cortai
991354440	cortan
461438676	corte
1708694126	cortes
718649471	cortesía
41001896	cortesía
351035175	corto
2891525522	cosa
231089160	cosa
149285095	cosa
63632830	cosa
554853635	cosa
440438183	cosa
3878575115	cosa
196868957	cosa
2211237200	cosa
386250908	cosa
115547201	cosa
1218805825	cosa
1292601914	cosa
66846672	cosa
1896220057	cosa
1500356346	cosa
48229823	cosa
1246335835	cosa
2211951529	cosa
2329472066	cosa
441214660	cosa
258429032	cosa
2603972593	cosa
106563510	cosa
136054913	cosa
325278688	cosa-los
2967050109	cosaaaa
123422195	cosas
2448747546	cosas
1005632257	cosas
117592799	cosas
700803421394354176	cosas
322832714	cosas
187656959	cosas
318810740	cosas
1195614883	cosas
2723022979	cosas
1700709246	cosas
1738040706	cosas
387834467	cosas
217515114	cosas
783691580	cosas
18655030	cosas
172099878	cosas
1206490566	cosas
114355750	cosas
133868678	cosas
2162059344	cosas
284151262	cosas
270697605	cosas
369843371	cosas
422849502	cosas
139298884	cosas
465118522	cosas
191093378	cosas
363831960	cosas
3078178505	cosas
845574151	cosas
457001651	cosas
634931674	cosas
354474291	cosas
290744311	cosas
1074592592	cosas
97917118	cosas
305103941	cosas
2464794955	cosas
434665733	cosas
813907146	cosas
277729962	cosas
2931397085	cosas
2495435042	cosas
106599613	cosas
123376480	cosas
2357643095	cosas
814473102	cosas
305338862	cosas
244697398	cosas
353877891	cosas
281718708	cosas
797725368	cosas
1549628846	cosas
520845240	cosas
377598815	cosas
167939656	cosas
420300294	cosas
147358249	cosas
898160658	cosas
350950295	cosas
288966869	cosas
553138103	cosas
319876839	cosas
721099368573636608	cosas
190705291	cosas
1855058628	cosas
619294138	cosas
858800774	cosas
300597174	cosas
4554116175	cosas
58248044	cosas
332547748	cosas
1087627454	cosas
288076653	cosas
431092912	cosas
3239693559	cosas
136106755	cosas
805686648	cosasss
236382390	cosby
334754869	cosby
3094511686	coscu
420762331	coshita
2723601820	cosi
1401053760	cosita
3057915693	cositaaa
194400022	cositaaas
393054770	cosota
2199960344	costa
737106423776223232	costa
373637530	costa
293134465	costa
2247649651	costa
149273299	costas
2233708496	costeña
840998341	costeño
353408833	costeño
3020185499	costillas
330663400	costo
293774650	costos
140115668	costosa
409274122	costumbre
220722028	costumbre
3357423646	costumbre
212329705	costumbre
619294138	costumbres
1180020318	cot
432270320	cotizada
4623563837	cotizados
230788749	couch
239527486	could
38178268	counting
710208831	country
729285654736162816	country
205474953	course
602506633	course
1561597477	cover
2696424289	cover
300913807	coxis
266911480	cozinha
132758759	cozinha
2443145500	coñaceadita
2939078896	coñazo
265205363	coñazos
238003029	coñazos
2192612209	coño
196692376	coño
3298753697	coño
118197298	coño
353877891	coño
1193900684	coño
351811308	coño
3166857461	coñoooooooooo
4746190275	cpx
351672327	crack
296353169	crack
1019039480	crack
1105318854	crack
222208810	crackkk
604165772	crazy
731549909753704449	crazy
721099368573636608	creación
1063038325	creación
434665733	creams
711695599998005248	creativa
727024227119947776	creativa
350950295	creces
1838243006	crecido
260268494	credit
319876839	credo
187656959	credo
584353966	credo
220230098	creencias
337199584	creencias
230788749	creep
422888030	creerlo
161064030	creerlo
118197298	creerlo
2149683634	creerme
293171301	crema
259099239	crema
2254145198	creme
1401053760	cremita
282627859	cremita
1401053760	cremoso
